"","CapturedExperienceId","c1_BootToReadyForCredentials","c2_CredentialsEnteredToDesktop","c3_DesktopToIdle","totaltime","rounded_totaltime"
"2836",293500,213.1206384,19.6578751,1.9,234.6785135,235
"2838",293502,235.7213554,40.9140108,1.9,278.5353662,279
"2841",293505,37.4623973,9.9448253,11.8,59.2072226,59
"2842",293506,84.5694475,43.1138681,1.9,129.5833156,130
"2844",293509,124.5956169,36.3517967,7.3,168.2474136,168
"2846",293512,50.0434758,25.4548658,1.9,77.3983416,77
"2847",293513,41.0808576,28.4768855,1.9,71.4577431,71
"2848",293515,51.4549607,10.5760017,1.9,63.9309624,64
"2849",293517,113.5828185,58.1970164,1.9,173.6798349,174
"2852",293537,164.3452437,11.7105586999999,12.9,188.9558024,189
"2853",293544,298.388079,23.3037778,1.9,323.5918568,324
"2855",293550,45.5706812,12.4051571999998,10.7,68.6758383999998,69
"2857",293552,329.258738,38.9967791,1.9,370.1555171,370
"2860",293561,44.027621,47.5275492,1.9,93.4551702,93
"2862",293563,199.6600801,36.4252809,90,326.085361,326
"2863",293568,220.6118794,12.8388638,90,323.4507432,323
"2866",293578,203.1956053,35.735121,1.9,240.8307263,241
"2867",293580,53.4381653,15.5830278,1.9,70.9211931,71
"2868",293581,110.5421466,19.6183569,1.9,132.0605035,132
"2869",293582,77.3023098,13.7779795,1.9,92.9802893,93
"2873",293586,122.7693784,19.4814845,1.9,144.1508629,144
"2874",293588,164.3849105,30.8289679,9.2,204.4138784,204
"2878",293596,65.8592336,13.0937776999999,57.1,136.0530113,136
"2884",293606,101.5174428,88.5912226,1.9,192.0086654,192
"2885",293607,75.9474758,14.4713151,1.9,92.3187909,92
"2887",293611,65.1626773,36.1550781,1.9,103.2177554,103
"2889",293613,196.5058206,15.8682065,1.9,214.2740271,214
"2900",293644,104.7533039,55.8287429,70.5,231.0820468,231
"2903",293649,37.4423483,14.3995552,1.9,53.7419035,54
"2904",293650,70.5646949,16.8665938,1.9,89.3312887,89
"2907",293654,87.9075668,24.5225075,1.9,114.3300743,114
"2910",293659,325.6809471,14.0343051,90,429.7152522,430
"2912",293662,94.1623813,79.615433,1.9,175.6778143,176
"2913",293670,24.2437776,14.686545,1.9,40.8303226,41
"2915",293675,38.0480229,8.7004554,1.9,48.6484783,49
"2922",293687,80.77295,56.2908565999999,24.6,161.6638066,162
"2924",293690,76.2118274,25.8981568,1.9,104.0099842,104
"2930",293699,122.5317742,50.6446148,90,263.176389,263
"2931",293700,29.5600222,14.0818082,1.9,45.5418304,46
"2932",293702,71.5624703,16.7238782,82.5,170.7863485,171
"2933",293703,103.7500015,12.5511057,1.9,118.2011072,118
"2934",293704,35.1709173,13.6473064,1.9,50.7182237,51
"2935",293705,191.1812159,10.0270726,1.9,203.1082885,203
"2937",293707,81.3583301,14.8226655999999,20.8,116.9809957,117
"2943",293727,107.5571314,89.3562113,51.249087036,248.162429736,248
"2947",293731,158.082403,12.9418383,41.6,212.6242413,213
"2952",293745,237.1131337,92.5240636,67.6596238,397.2968211,397
"2953",293757,181.1064271,51.2230835,1.9,234.2295106,234
"2954",293758,118.1571545,32.9527781,1.9,153.0099326,153
"2955",293763,74.9558455,33.2101488,1.9,110.0659943,110
"2960",293777,73.8148195,28.4113441,81.5,183.7261636,184
"2966",293785,59.5565054,15.7972875,1.9,77.2537929,77
"2970",293796,143.7499793,78.0182564,1.9,223.6682357,224
"2973",293800,48.5449636,30.0156799,1.9,80.4606435,80
"2978",293811,44.2011749,45.2457371,1.9,91.346912,91
"2979",293812,50.2472562,110.7064663,1.9,162.8537225,163
"2980",293813,100.5919033,20.2540647,90,210.845968,211
"2981",293816,217.5507856,57.3902258999999,56.9,331.8410115,332
"2982",293822,84.6323216,107.0345037,68.358167354,260.024992654,260
"2985",293830,89.9923891,34.4907116,1.9,126.3831007,126
"2990",293842,161.180124,122.4104894,90,373.5906134,374
"2997",293871,135.5919236,18.114318,1.9,155.6062416,156
"2998",293872,65.0851114,13.9111078000001,1.9,80.8962192000001,81
"3003",293878,64.8417879,38.9976108,1.9,105.7393987,106
"3004",293880,42.4696016,13.7743698,1.9,58.1439714,58
"3010",293891,78.8115301,77.1520261,1.9,157.8635562,158
"3011",293893,211.7651733,36.7728833,1.9,250.4380566,250
"3013",293899,61.7821911,20.6632478,1.9,84.3454389,84
"3014",293900,152.8116055,35.1225678,1.9,189.8341733,190
"3016",293903,59.7739907,13.6536526,1.9,75.3276433,75
"3017",293904,53.5820344,188.4465727,1.9,243.9286071,244
"3018",293906,16.9415828,18.3848471,1.9,37.2264299,37
"3022",293910,36.5641069,52.5622189,1.9,91.0263258,91
"3023",293911,64.168106,60.1778566,1.9,126.2459626,126
"3025",293914,29.3668043,30.0944648,54.2,113.6612691,114
"3027",293916,48.5594754,85.6964984,79,213.2559738,213
"3029",293919,100.1844058,17.0527197,1.9,119.1371255,119
"3030",293934,71.9953682,47.4563308,1.9,121.351699,121
"3034",293944,63.3870707,29.6302414,1.9,94.9173121,95
"3037",293950,41.7070092,17.0523522,1.9,60.6593614,61
"3041",293958,86.1540065,53.3238373,1.9,141.3778438,141
"3042",293959,73.6840805,18.198426,1.9,93.7825065,94
"3043",293960,112.1866989,132.170316,1.9,246.2570149,246
"3044",293962,72.108544,95.5974562,1.9,169.6060002,170
"3045",293963,154.8645493,259.9317139,1.9,416.6962632,417
"3046",293964,95.90556,17.3909365,37.7,150.9964965,151
"3047",293967,97.168267,20.0048843,1.9,119.0731513,119
"3048",293969,105.8731616,19.9526626,1.9,127.7258242,128
"3050",293972,99.2859797,59.9279937999997,49.5,208.7139735,209
"3051",293974,73.0756934,43.040922,1.9,118.0166154,118
"3052",293976,21.9048748,23.1728571,1.9,46.9777319,47
"3055",293980,238.4365197,44.3636785,1.9,284.7001982,285
"3056",293981,12.5514056,51.9434929,1.9,66.3948985,66
"3057",293982,65.4408679,37.9088768,1.9,105.2497447,105
"3058",293985,75.1314609,69.4358445,1.9,146.4673054,146
"3068",294002,44.5728973,11.1376487,1.9,57.610546,58
"3069",294003,47.7031677,11.0137793,1.9,60.616947,61
"3071",294005,48.3785382,12.0055665,1.9,62.2841047,62
"3072",294006,108.1676842,40.0141828,1.9,150.081867,150
"3079",294022,133.9480025,15.7461639999999,1.9,151.5941665,152
"3080",294023,101.8234323,21.6161211,63.3,186.7395534,187
"3083",294029,168.347137,40.3320751,1.9,210.5792121,211
"3087",294037,120.9698101,65.4724327999999,1.9,188.3422429,188
"3089",294039,49.9333329,15.8445535,1.9,67.6778864,68
"3090",294041,259.1871095,35.9662072,90,385.1533167,385
"3093",294045,107.6932083,4.55602209999999,1.9,114.1492304,114
"3097",294049,196.2903964,53.5206694,1.9,251.7110658,252
"3098",294051,98.362031,23.4681092,90,211.8301402,212
"3100",294053,326.6966398,20.0382931,1.9,348.6349329,349
"3102",294055,71.2083872,12.1585753,1.9,85.2669625,85
"3103",294056,132.1998471,41.9210877,1.9,176.0209348,176
"3106",294061,99.435033,20.6248977,1.9,121.9599307,122
"3108",294064,173.3264704,81.5281835,1.9,256.7546539,257
"3109",294065,26.6295911,15.9578786,36.8,79.3874697,79
"3110",294066,64.6376917,73.5549733999999,1.9,140.0926651,140
"3113",294075,70.7507188,14.9838699999999,1.9,87.6345887999999,88
"3116",294080,74.5803685,74.9964681,1.9,151.4768366,151
"3118",294083,60.0774031,42.3783197,1.9,104.3557228,104
"3119",294084,225.785384,39.8968921,52.2,317.8822761,318
"3121",294086,85.1029158,49.9708035,1.9,136.9737193,137
"3123",294092,55.9904935,16.2997207,28.2,100.4902142,100
"3126",294103,96.2053441,39.6939501,1.9,137.7992942,138
"3129",294112,32.7144591,34.9436987,1.9,69.5581578,70
"3133",294126,238.052014,20.0055956,1.9,259.9576096,260
"3134",294127,58.529911,17.2685169,1.9,77.6984279,78
"3135",294128,110.1397601,42.2745184,1.9,154.3142785,154
"3136",294129,73.0859407,15.2749339,1.9,90.2608746,90
"3139",294133,45.1470754,23.7029924,1.9,70.7500678,71
"3140",294134,59.8207827,85.2635608,1.9,146.9843435,147
"3141",294135,99.2490223,17.6509608,1.9,118.7999831,119
"3148",294152,44.8558184,17.7842844,48.8,111.4401028,111
"3149",294158,23.7016957,134.2099654,1.9,159.8116611,160
"3151",294165,50.8489222,93.4654369,48.2,192.5143591,193
"3161",294180,210.5476885,15.7046112,1.9,228.1522997,228
"3162",294181,271.3882888,30.8779617999999,1.9,304.1662506,304
"3163",294182,267.3474193,47.5845086,1.9,316.8319279,317
"3165",294185,170.6668063,14.9339419,1.9,187.5007482,188
"3166",294186,61.6948765,25.7729583,1.9,89.3678348,89
"3169",294191,56.4244851,13.258191,88.9,158.5826761,159
"3170",294194,102.3523927,18.2629931,90,210.6153858,211
"3171",294196,121.7594139,12.617054,30.8,165.1764679,165
"3172",294197,162.1533288,14.7724238,90,266.9257526,267
"3176",294204,89.0352688,19.1250126,1.9,110.0602814,110
"3177",294205,66.4514587,14.1835302,1.9,82.5349889,83
"3180",294214,96.8067889,18.203854,1.9,116.9106429,117
"3186",294231,61.8467082,29.0401472,1.9,92.7868554,93
"3195",294245,63.8672448,15.9197346,48.1,127.8869794,128
"3205",294259,53.5349151,14.1687587,1.9,69.6036738,70
"3208",294263,141.2486076,25.6665019,90,256.9151095,257
"3211",294271,74.262518,27.5030088,90,191.7655268,192
"3212",294272,226.1824309,99.1047358999999,1.9,327.1871668,327
"3213",294274,274.3672884,14.1848069,90,378.5520953,379
"3215",294277,51.7243006,18.2714211,48.1,118.0957217,118
"3216",294279,93.3147968,14.0670393,74.4,181.7818361,182
"3218",294281,160.7749128,66.0132227,1.9,228.6881355,229
"3221",294285,103.5328584,57.3145363,1.9,162.7473947,163
"3222",294287,63.7458733,45.7473357,90,199.493209,199
"3228",294304,54.0328223,35.3141498,89.311241786,178.658213886,179
"3231",294312,57.565975,16.5512829,90,164.1172579,164
"3233",294314,92.9831299,33.5079914,1.9,128.3911213,128
"3234",294315,28.8319914,14.07348,90,132.9054714,133
"3236",294317,88.6367945,18.8169495,1.9,109.353744,109
"3237",294318,101.5882246,43.901083,1.9,147.3893076,147
"3238",294319,28.1868345,37.43304,1.9,67.5198745,68
"3241",294324,98.256874,11.4759817,43.1,152.8328557,153
"3242",294325,124.6738842,36.6675888,1.9,163.241473,163
"3243",294326,43.2588522,156.3440723,1.9,201.5029245,202
"3245",294328,52.9679164,14.5859858,1.9,69.4539022,69
"3246",294329,43.3522993,11.4152994,1.9,56.6675987,57
"3247",294334,75.6129818,14.685316,1.9,92.1982978,92
"3248",294336,57.2660377,120.5513077,90,267.8173454,268
"3249",294337,75.4916442,13.8386469,17.8,107.1302911,107
"3251",294341,23.5736022,42.1735583,1.9,67.6471605,68
"3252",294348,62.5009111,12.9160842,1.9,77.3169953,77
"3255",294353,101.7798535,19.5566165,1.9,123.23647,123
"3256",294358,121.9481793,100.511437,72.7,295.1596163,295
"3257",294359,30.7887963,78.2259083,59.7,168.7147046,169
"3259",294361,36.1410657,233.0140848,1.9,271.0551505,271
"3265",294369,84.1526463,19.0924232,1.9,105.1450695,105
"3268",294373,103.6048994,16.5027656,1.9,122.007665,122
"3271",294377,55.1647242,25.6857383,90,170.8504625,171
"3274",294380,54.2235582,13.0093138999998,1.9,69.1328720999998,69
"3277",294384,84.1217731,98.9936081,1.9,185.0153812,185
"3278",294385,270.2447955,15.929924,1.9,288.0747195,288
"3279",294386,109.3573853,17.6468607,1.9,128.904246,129
"3280",294388,64.8921921,11.5508965,1.9,78.3430886,78
"3281",294389,106.6057595,14.5056923,1.9,123.0114518,123
"3282",294390,64.4169208,17.9838756,1.9,84.3007964,84
"3283",294391,129.5132596,47.3923071,1.9,178.8055667,179
"3285",294394,229.4508278,21.634013,1.9,252.9848408,253
"3286",294396,80.9981998,27.5607435,1.9,110.4589433,110
"3287",294397,78.7103967,25.8920227,1.9,106.5024194,107
"3290",294400,141.5545384,60.5168223000001,90,292.0713607,292
"3291",294402,58.4523221,18.582518,90,167.0348401,167
"3292",294403,139.4732979,52.3687759000002,18.6,210.4420738,210
"3295",294406,174.5894936,15.9124251,35.3,225.8019187,226
"3297",294409,219.5381072,18.8981711,45.9,284.3362783,284
"3301",294415,145.712202,32.4818136,1.9,180.0940156,180
"3302",294416,37.3490099,10.8182707,1.9,50.0672806,50
"3303",294418,233.3934882,9.94553070000001,1.9,245.2390189,245
"3304",294419,78.9375231,26.8114975,1.9,107.6490206,108
"3305",294420,69.2176426,44.2557503,1.9,115.3733929,115
"3306",294422,282.6531009,38.1008614999998,1.9,322.6539624,323
"3308",294426,202.7977277,18.6053672,1.9,223.3030949,223
"3309",294427,43.337412,12.6216818,1.9,57.8590938,58
"3310",294429,139.9155961,40.4780267999998,1.9,182.2936229,182
"3312",294432,109.6698128,49.3049236,1.9,160.8747364,161
"3316",294438,80.936763,13.3243994,1.9,96.1611624,96
"3327",294460,81.9594644,67.7078945999999,1.9,151.567359,152
"3329",294463,51.5458275,16.6844636,90,158.2302911,158
"3330",294468,51.6830968,10.9410741,1.9,64.5241709,65
"3331",294474,69.9824025,23.8998475,1.9,95.78225,96
"3332",294476,153.3493863,13.7163728,90,257.0657591,257
"3335",294479,330.6221787,28.1909871,1.9,360.7131658,361
"3337",294481,33.0146852,13.6031873,1.9,48.5178725,49
"3339",294488,66.9973278,14.7216908,1.9,83.6190186,84
"3340",294489,62.3477699,41.6701705,1.9,105.9179404,106
"3341",294490,72.4521289,47.4388643,1.9,121.7909932,122
"3342",294491,59.6479578,40.6838645,1.9,102.2318223,102
"3343",294492,72.321619,10.5346971,1.9,84.7563161,85
"3346",294498,266.4565857,52.9201505,33.4,352.7767362,353
"3348",294502,321.6731649,62.9758841000003,35.4,420.049049,420
"3351",294508,85.6428374,119.9061988,1.9,207.4490362,207
"3352",294511,60.3614587,15.311704,1.9,77.5731627,78
"3353",294515,40.1347145,10.0677785,1.9,52.102493,52
"3354",294516,49.9273414,14.4871948,68.6,133.0145362,133
"3355",294517,33.425103,8.8598282,1.9,44.1849312,44
"3360",294524,91.7997503,16.3826662,24.5,132.6824165,133
"3362",294531,30.5003035,116.9080415,1.9,149.308345,149
"3363",294539,82.2208255,12.5371221,1.9,96.6579476,97
"3370",294551,251.6778168,10.7991031999999,22.4,284.87692,285
"3371",294553,36.2540119,9.81810579999999,1.9,47.9721177,48
"3375",294572,266.2987687,16.1241492,1.9,284.3229179,284
"3376",294574,36.2138774,11.2392477,1.9,49.3531251,49
"3378",294576,26.0640481,9.4915061,1.9,37.4555542,37
"3379",294577,37.3172372,8.2070546,1.9,47.4242918,47
"3389",294597,7.2078109,2.1715952,1.9,11.2794061,11
"3396",294610,42.5856318,18.4151449,1.9,62.9007767,63
"3397",294611,63.3803694,8.8153629,1.9,74.0957323,74
"3401",294627,106.436805,23.8012924,53.8,184.0380974,184
"3402",294628,61.9284103,14.7268456,1.9,78.5552559,79
"3408",294636,22.5096254,40.7819232,1.9,65.1915486,65
"3420",294659,89.4385323,23.851121,90,203.2896533,203
"3422",294662,30.7686765,24.9792036,90,145.7478801,146
"3426",294678,43.6179348,22.7466527,1.9,68.2645875,68
"3429",294683,92.9864628,13.6476774,90,196.6341402,197
"3430",294685,75.0890564,16.8146266,90,181.903683,182
"3437",294694,66.4073233,51.2840508,1.9,119.5913741,120
"3442",294700,12.8381037,18.5549709,1.9,33.2930746,33
"3445",294704,45.3594028,13.9348636,4.1,63.3942664,63
"3446",294707,154.5804395,21.6157109,90,266.1961504,266
"3447",294709,178.193561,19.3572903,1.9,199.4508513,199
"3449",294712,78.3853286,14.9344586,5.9,99.2197872,99
"3451",294727,78.4240994,22.5018494,1.9,102.8259488,103
"3452",294728,72.899238,58.8706936999999,1.9,133.6699317,134
"3453",294729,45.118165,48.4546152999999,1.9,95.4727802999999,95
"3455",294739,41.3687666,52.1489136,1.9,95.4176802,95
"3458",294745,25.647931,11.5456580000001,1.9,39.0935890000001,39
"3459",294746,23.7017368,9.1542633,1.9,34.7560001,35
"3460",294747,20.5752477,24.0869693,1.9,46.562217,47
"3461",294749,32.1202579,9.1827661,1.9,43.203024,43
"3462",294750,38.7382839,9.1084902,1.9,49.7467741,50
"3464",294752,40.669624,9.8393432,7.9,58.4089672,58
"3465",294754,16.7355982,10.6338731,1.9,29.2694713,29
"3466",294755,16.1148469,11.396375,1.9,29.4112219,29
"3470",294773,175.5683667,14.122673,1.9,191.5910397,192
"3471",294774,142.8253749,44.3570211,90,277.182396,277
"3472",294775,66.5303615,42.3249942,1.9,110.7553557,111
"3473",294776,68.8457703,44.1302343,1.9,114.8760046,115
"3478",294789,283.8475879,23.1305943,1.9,308.8781822,309
"3479",294790,54.3233835,9.16218560000004,19.5,82.9855691,83
"3481",294793,63.9004064,119.8089455,63.13671597,246.84606787,247
"3483",294795,280.3121396,40.7923033,90,411.1044429,411
"3484",294796,87.7192444,50.1307099,8.3,146.1499543,146
"3490",294806,17.4374429,91.8511293,1.9,111.1885722,111
"3491",294807,77.61906,17.5730285,39.9,135.0920885,135
"3492",294808,68.2141413,122.334511,1.9,192.4486523,192
"3493",294809,34.8241016,11.1474053,1.9,47.8715069,48
"3498",294815,49.0393902,13.2308548,1.9,64.170245,64
"3500",294817,41.8281897,11.3366554,1.9,55.0648451,55
"3506",294831,26.0810011,67.7639934,1.9,95.7449945,96
"3507",294833,78.6065027,16.7531108,1.9,97.2596135,97
"3510",294839,67.990934,87.221699,1.9,157.112633,157
"3512",294843,44.2196709,15.0134814,20.4,79.6331523,80
"3516",294847,123.8436658,19.5083906999999,1.9,145.2520565,145
"3517",294848,228.3789634,20.0360106,1.9,250.314974,250
"3520",294856,57.0399425,19.5648059,1.9,78.5047484,79
"3521",294857,91.5412465,22.114248,1.9,115.5554945,116
"3523",294860,69.1097683,81.3043748,1.9,152.3141431,152
"3527",294866,265.7711464,13.9760142,1.9,281.6471606,282
"3528",294867,107.7152038,26.4221247,90,224.1373285,224
"3534",294910,38.719325,39.1392609,1.9,79.7585859,80
"3535",294911,39.7211909,12.7769767,1.9,54.3981676,54
"3537",294913,109.6086195,14.7338178999998,1.9,126.2424374,126
"3538",294915,78.019577,14.8113443,1.9,94.7309213,95
"3539",294919,52.4339809,79.941607,1.9,134.2755879,134
"3540",294920,16.6568912,37.2958838,1.9,55.852775,56
"3545",294934,15.2122902,21.7793153,4.8,41.7916055,42
"3546",294935,50.7508924,12.8751249,5.3,68.9260173,69
"3549",294939,70.6183912,21.4458691,45,137.0642603,137
"3552",294943,7.3087658,48.9179838,9,65.2267496,65
"3554",294946,48.3471602,17.4208105,1.9,67.6679707,68
"3558",294950,236.5349532,76.0918738,1.9,314.526827,315
"3559",294951,71.4034231,24.8475702,1.9,98.1509933,98
"3561",294959,144.2712319,135.3609167,1.9,281.5321486,282
"3562",294961,78.9933465,56.850635,1.9,137.7439815,138
"3563",294962,110.2855,22.3634074,1.9,134.5489074,135
"3573",294979,69.1686783,45.4425479,1.9,116.5112262,117
"3576",294987,103.8697949,15.2368346,1.9,121.0066295,121
"3578",294990,34.5411571,9.95467149999999,1.9,46.3958286,46
"3579",294991,73.5621226,13.1241044,50.4,137.086227,137
"3589",295002,69.0891226,40.1725028,90,199.2616254,199
"3590",295004,174.8574538,13.671935,1.9,190.4293888,190
"3593",295009,47.8800624,18.4658726,1.9,68.245935,68
"3594",295015,177.8270954,26.9784786,50.1,254.905574,255
"3596",295020,237.5226648,15.8517633,1.9,255.2744281,255
"3598",295022,34.5523118,10.264047,1.9,46.7163588,47
"3601",295025,49.46365,12.7397448,1.9,64.1033948,64
"3602",295026,42.0066373,19.0541698,1.9,62.9608071,63
"3604",295031,114.9612352,16.195986,90,221.1572212,221
"3607",295039,148.3291936,34.0541861,90,272.3833797,272
"3608",295040,37.691269,10.6422448,7.7,56.0335138,56
"3614",295051,34.1716563,35.7844374,1.9,71.8560937,72
"3618",295058,45.4963048,25.9119074,1.9,73.3082122,73
"3622",295066,69.5666191,12.1416101,1.9,83.6082292,84
"3627",295071,98.230623,46.2025283,1.9,146.3331513,146
"3628",295072,56.9225252,20.2512692,1.9,79.0737944,79
"3630",295074,111.3219138,50.8529617,19.3,181.4748755,181
"3631",295079,28.6972408,46.3855687,72.840071156,147.922880656,148
"3632",295081,49.9886549,19.5377257,1.9,71.4263806,71
"3634",295084,39.2193639,15.2437393,13.1,67.5631032,68
"3635",295085,231.1764852,27.5339175,1.9,260.6104027,261
"3645",295103,88.2803275,26.9823654,1.9,117.1626929,117
"3659",295124,260.0366042,96.4694853999999,1.9,358.4060896,358
"3666",295132,230.2921738,89.8777267999999,1.9,322.0699006,322
"3667",295133,239.1058949,20.4703232,1.9,261.4762181,261
"3669",295135,121.1634878,30.152964,90,241.3164518,241
"3671",295140,54.2371484,19.3056229,1.9,75.4427713,75
"3675",295144,113.8334372,14.9851235,35,163.8185607,164
